Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.03704"	"CEBPB"	"CEBPB"	"84"	"1449"	"2.29E-9"	"6.02E-8"	"2.172"	"ReMap--ChIP-seq"	"TES,MSANTD3,JUNB,IER2,IER3,MBNL2,RPL23,DDIT4,OAZ1,GABARAP,S100A10,JUND,TIPARP,BTG1,TRMT112,RACK1,ANXA1,ANXA2,FOS,GPRC5A,GARS,DHRS3,RNF145,FOSB,FOXQ1,TMSB10,NEAT1,MALAT1,FTL,LINC01004,ADAMTSL4-AS1,TNFRSF10B,RHEB,CDK4,GPX4,PTP4A2,ETF1,SEMA3C,PARD6B,TPCN1,KLF6,TPT1,EIF4A2,CCNI,ZMYND8,RPS16,FTH1,EPC1,CCNL1,TNS3,KRT7,SNHG16,CCDC80,EZR,EPAS1,RAB11FIP1,ZNF706,STC2,GADD45B,ID3,AKR1B1,HERPUD1,MAP1LC3B,IL18,COTL1,ARID5B,EEF1A1,UBC,MARK3,HSPA9,DSTN,SLC2A1,CHD2,NFKBIZ,YWHAG,PALLD,MYH9,HES1,PDLIM5,ATP2B4,LAMB1,SCD,VIM,SNTB1"
"gene_set_query"	"12"	"0.0404"	"FOSL2"	"FOSL2"	"84"	"1451"	"2.432E-9"	"6.02E-8"	"2.169"	"ReMap--ChIP-seq"	"RPL8,JUNB,IER2,IER3,RPL23,DDIT4,RPL28,ATF4,GABARAP,S100A10,JUND,FN1,PA2G4,FOSL1,RPLP1,RPLP0,TRMT112,RACK1,RPLP2,ANXA1,TPI1,ANXA2,GPRC5A,AHNAK,RPL10,AP2S1,DHRS3,FOSB,KCMF1,RPS9,NEAT1,MALAT1,FTL,CD151,ADAMTSL4-AS1,TNFRSF10B,DRAP1,HSP90AB1,GPX4,ITGA3,EDF1,PTP4A2,SEMA3C,PARD6B,POLR2L,AHNAK2,TPCN1,KLF7,KLF6,MGAT4B,ZMYND8,RPS16,FTH1,TNS3,KRT8,KRT7,SNHG16,CCDC80,EPAS1,STC2,GADD45B,ID3,PTPRK,CLIC1,CD63,MYADM,LTBP3,UBC,CD99,UBE2H,HMGA1,DSTN,SLC2A1,CHD2,YWHAQ,YWHAG,EEF1G,EEF1D,MYH9,UACA,PDLIM1,HES1,VIM,RPL26L1"
"gene_set_query"	"13"	"0.04377"	"TEAD4"	"TEAD4"	"83"	"1449"	"4.663E-9"	"1.05E-7"	"2.145"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,JUNB,IER2,IER3,MBNL2,RPL23,RPL22,DDIT4,MT-CO3,ATF4,GABARAP,S100A10,JUND,FOSL1,RPLP0,TRMT112,RACK1,RPLP2,ANXA1,ANXA2,FOS,GPRC5A,AHNAK,RPL10,AP2S1,RPS3,RPS2,DHRS3,FOSB,RPL10A,TMSB10,NEAT1,MALAT1,CD151,LINC01004,ADAMTSL4-AS1,EEF2,DRAP1,CDK6,HSP90AB1,ITGB8,ITGA3,PTP4A2,PPP1R15A,SEMA3C,HDAC7,PARD6B,POLR2L,KLF6,EIF4A2,ZMYND8,RPS16,FTH1,TNS3,KRT8,KRT7,CCDC80,EZR,EPAS1,STC2,GADD45B,ID3,ZFAS1,MAP1LC3B,ANKRD1,ARID5B,MYADM,LTBP3,UBC,HMGA1,SLC2A1,CHD2,YWHAQ,ABCC4,EEF1G,MYH9,PDLIM1,HES1,LAMB1,SCD,VIM,RPL26L1"
"gene_set_query"	"14"	"0.04714"	"FOXP1"	"FOXP1"	"83"	"1451"	"4.946E-9"	"1.05E-7"	"2.142"	"ReMap--ChIP-seq"	"TFRC,MT-CO1,MT-ND2,DLEU2,JUNB,IER2,RPL27,MT-CO3,ATF4,PRKDC,OAZ1,GABARAP,SERF2,JUND,PA2G4,FOSL1,BTG1,RPLP1,TRMT112,RACK1,RPLP2,TPI1,FOS,DYNLL1,MRPL51,ODC1,AP2S1,RPL17,APEX1,FOSB,IRS2,RPS8,NEAT1,ERP29,MALAT1,FTL,SRSF9,UAP1,LINC01004,ADAMTSL4-AS1,EEF2,NACA,CDK4,RNF10,HSP90AB1,RPL7A,ITGB8,PTP4A2,ETF1,CNBP,KLF6,TPT1,EIF4A2,CCNI,ZMYND8,RPS16,CCNL1,RPS12,EZR,UBE2J1,SARAF,ARGLU1,XBP1,GADD45B,ID3,CALM3,ZFAS1,HERPUD1,PCM1,CD63,EEF1A1,UBC,ATP5MG,HSPA9,IDH1,HMGA1,CHD2,NFKBIZ,YWHAZ,EEF1G,HES1,NAP1L1,VIM"
"gene_set_query"	"15"	"0.05051"	"FOS"	"FOS"	"81"	"1451"	"1.98E-8"	"3.56E-7"	"2.087"	"ReMap--ChIP-seq"	"TES,MT-CO1,MT-ND2,IER2,IER3,DDIT4,MT-CO3,ATF3,GABARAP,RNF217,S100A10,JUND,TIPARP,FOSL1,BTG1,RPLP0,ANXA1,ANXA2,FOS,GPRC5A,AHNAK,ODC1,AP2S1,DHRS3,RNF145,FOSB,KCMF1,SARS,NEAT1,MALAT1,FTL,ADAMTSL4-AS1,TNFRSF10B,EEF2,DRAP1,PTPRB,HSP90AB1,ITGB8,GPX4,ITGA3,PTP4A2,PPP1R15A,SEMA3C,HDAC7,PARD6B,AHNAK2,TPCN1,KLF6,OCIAD2,TPT1,ZMYND8,FTH1,KRT8,KRT7,SNHG16,EPAS1,ID3,AKR1B1,PTPRK,RNF144B,PABPC1,KLHL5,ARID5B,UBC,MARK3,UBE2H,HMGA1,DSTN,SLC2A1,YWHAQ,YWHAG,EEF1G,PALLD,HKDC1,MYH9,PDLIM1,HES1,PDLIM5,ATP2B4,LAMB1,VIM"
"gene_set_query"	"16"	"0.05387"	"STAT5A"	"STAT5A"	"81"	"1452"	"2.037E-8"	"3.56E-7"	"2.085"	"ReMap--ChIP-seq"	"TFRC,MT-CO1,MT-ND2,RPL8,RPL36,RPL35,PIP4K2A,RPL38,DLEU2,JUNB,IER2,IER3,RPL23,DDIT4,MT-CO3,RPL29,PRR13,MRPL20,S100A10,JUND,PA2G4,HNRNPC,BTG1,ARPC1B,RPLP0,MRC2,TUBA1B,RACK1,RPL10,RPS3,RPS2,FOSB,TMSB10,RPSA,NEAT1,ERP29,MALAT1,FTL,CD151,UQCRH,LINC01004,ADAMTSL4-AS1,MSC-AS1,HSP90AB1,PTP4A2,RPL37A,PPP1R15A,POLR2L,TPCN1,KLF6,TPT1,EIF4A2,RPS16,RPL18A,RPS19,RPS18,FTH1,CCNL1,RPS12,RAB11FIP1,PCBP2,SNHG5,ID3,RPS24,RPS23,INVS,ZFAS1,HERPUD1,CTSH,CLIC1,HNRNPH1,RANBP1,EEF1A1,UBC,HSPA8,HSPA5,SLC2A1,CHD2,CLCN3,HES1,VIM"
"gene_set_query"	"17"	"0.05724"	"JUN"	"JUN"	"81"	"1452"	"2.037E-8"	"3.56E-7"	"2.085"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,JUNB,IER2,IER3,MBNL2,DDIT4,RPL24,RPL27,MT-CO3,ATF3,GABARAP,RNF217,S100A10,JUND,PA2G4,FOSL1,TRMT112,RPLP2,ANXA1,ANXA2,GPRC5A,AHNAK,RPL10,AP2S1,DHRS3,FOSB,TMSB10,SARS,NEAT1,MALAT1,FTL,CD151,ADAMTSL4-AS1,TNFRSF10B,EEF2,DRAP1,PTPRB,CDK4,RNF10,HSP90AB1,GPX4,PTP4A2,PPP1R15A,PARD6B,TPCN1,KLF6,MGAT4B,TPT1,ZMYND8,RPS16,FTH1,KRT8,KRT7,SNHG16,EPAS1,EPB41,RAB11FIP1,SARAF,GADD45B,ID3,CLIC1,FAM20B,FAAP20,UBC,MARK3,UBE2H,HSPA5,HMGA1,DSTN,SLC2A1,CHD2,YWHAQ,YWHAG,EEF1G,HKDC1,MYH9,PDLIM1,HES1,TAF10,VIM"
"gene_set_query"	"18"	"0.06061"	"E2F7"	"E2F7"	"80"	"1443"	"3.125E-8"	"5.16E-7"	"2.072"	"ReMap--ChIP-seq"	"ZNF292,COL12A1,JUNB,IER2,RPL23,DDIT4,RPL26,ATF4,PRKDC,GABARAP,SERPINH1,NAA50,JUND,PLK2,FN1,FOSL1,CDK12,ARF4,MRC2,TUBA1C,TUBA1A,RACK1,RPLP2,ANXA2,FOS,GAS5,AHNAK,RPL10,DHRS3,FOSB,TMSB10,MAGI1,IGFBP5,NEAT1,MALAT1,FTL,CD151,LINC01004,ADAMTSL4-AS1,TNFRSF10B,EEF2,DRAP1,CDK4,HSP90AB1,ADAMTS1,ITGA3,PTP4A2,PPP1R15A,HDAC7,POLR2L,AHNAK2,KLF6,MGAT4B,TPT1,EIF4A2,SPARC,RPS16,FTH1,SRRM2,CCDC80,ARSJ,STC2,EGR1,SNHG5,ID3,CD63,ZFAND5,COTL1,EEF1A1,LTBP3,UBC,YARS,HSPA8,HSPA5,HMGA1,DSTN,CHD2,EEF1G,MYH9,VIM"
"gene_set_query"	"19"	"0.06397"	"PBX3"	"PBX3"	"80"	"1449"	"3.689E-8"	"5.77E-7"	"2.063"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,RPL8,RPL36,RPL35,RPL38,JUNB,IER2,IER3,WDR83OS,DDIT4,MT-CO3,RPL28,ATF4,OAZ1,GABARAP,MRPL20,JUND,FOSL1,BTG1,ARPC1B,TRMT112,RACK1,RPLP2,TPI1,ANXA2,MRPL51,AHNAK,RPL10,RPL12,RPS2,FOSB,TMSB10,RPS9,NEAT1,MALAT1,FTL,CD151,LINC01004,ADAMTSL4-AS1,EEF2,DRAP1,CDK6,CDK4,HSP90AB1,RPL7A,GPX4,ITGA3,EDF1,POLR2L,TPCN1,KLF6,MGAT4B,TPT1,RPS16,RPS19,RPS18,TNS3,KRT7,GADD45B,NDUFAF8,ID3,CLIC1,ATP6V0C,CD63,RANBP1,COTL1,ARID5B,EEF1A1,LTBP3,UBC,UBE2H,HMGA1,GNB2,SLC2A1,EEF1G,EEF1D,MYH9,TAF10,VIM"
"gene_set_query"	"20"	"0.06734"	"NR3C1"	"NR3C1"	"80"	"1452"	"4.006E-8"	"5.95E-7"	"2.058"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,RPL35,JUNB,IER2,IER3,RPL23,DDIT4,MT-CO3,PRR13,GABARAP,S100A10,JUND,FOSL1,RPLP0,MRPL33,RACK1,RPLP2,TPI1,ANXA2,FOS,DYNLL1,GPRC5A,AHNAK,ODC1,AP2S1,RPS2,RPL19,DHRS3,RNF145,FOSB,TMSB10,KCMF1,RPS8,NEAT1,MALAT1,FTL,SRSF9,CD151,ADAMTSL4-AS1,DRAP1,CDK4,HSP90AB1,ITGA3,PTP4A2,HDAC7,PARD6B,POLR2L,TXNRD1,TPCN1,KLF6,ZMYND8,RPS16,RPS19,FTH1,CCNL1,TNS3,KRT8,KRT7,SNHG16,CCDC80,EZR,XBP1,GADD45B,ID3,HERPUD1,MAP1LC3B,ANKRD1,NQO1,MYADM,UBC,DSTN,SLC2A1,CHD2,YWHAQ,EEF1G,MYH9,PDLIM1,HES1,RPL26L1"
"gene_set_query"	"21"	"0.07071"	"ELF3"	"ELF3"	"79"	"1449"	"7.19E-8"	"1.02E-6"	"2.035"	"ReMap--ChIP-seq"	"RPL7,PIP4K2A,JUNB,IER2,RPL23,RPL22,DDIT4,FLRT2,S100A10,JUND,PLK2,RDX,FOSL1,BTG1,RPLP1,TRMT112,RACK1,ANXA1,ANXA2,FOS,GPRC5A,AGPS,AHNAK,RPL19,DHRS3,FOSB,CTNND1,FOXQ1,NEAT1,MALAT1,CD151,IGFBP7,ADAMTSL4-AS1,TNFRSF10B,DRAP1,MIR31HG,NFE2L2,HSP90AB1,ITGA3,PTP4A2,HDAC7,PARD6B,MAL2,FEM1C,BICC1,TPCN1,KLF6,ZMYND8,RPS16,KRT7,EZR,ARSJ,STC2,TMCC1,ZFAS1,IL18,FAAP20,KLHL5,USP53,LTBP3,UBC,HMGA1,DSTN,BMPR1B,SLC2A1,CHD2,EEF1G,HKDC1,MYH9,PFDN2,NT5C2,UACA,PDLIM1,GMDS,HES1,PDLIM5,LAMB1,VIM,SNTB1"
"gene_set_query"	"22"	"0.07407"	"NR1H2"	"NR1H2"	"78"	"1445"	"1.247E-7"	"1.68E-6"	"2.014"	"ReMap--ChIP-seq"	"JUNB,IER2,MBNL2,RPL23,DDIT4,RPL28,ATF4,OAZ1,GABARAP,S100A10,PLK2,PA2G4,FOSL1,BTG1,RACK1,RPLP2,ANXA1,ANXA2,FOS,GPRC5A,AHNAK,RPL10,RPL13,RPS2,DHRS3,FOSB,IRS2,RPL10A,FOXQ1,TMSB10,NEAT1,MALAT1,FTL,CD151,ADAMTSL4-AS1,EEF2,DRAP1,MIR31HG,HSP90AB1,GPX4,ITGA3,EDF1,PTP4A2,SEMA3C,PARD6B,POLR2L,CNBP,KLF4,TPCN1,KLF6,MGAT4B,ZMYND8,RPS16,FTH1,CCNL1,KRT8,KRT7,TALDO1,EPAS1,XBP1,ZFAS1,MAP1LC3B,CD63,EEF1A1,LTBP3,UBC,HSPA5,HMGA1,GNB2,SLC2A1,CHD2,NFKBIZ,EEF1G,PPDPF,HES1,PDLIM5,SCD,SNTB1"
"gene_set_query"	"23"	"0.07744"	"TEAD1"	"TEAD1"	"78"	"1448"	"1.35E-7"	"1.74E-6"	"2.01"	"ReMap--ChIP-seq"	"TES,COL12A1,PLCE1,IER2,MBNL2,RPL26,FLRT2,S100A10,NDFIP2,PRDX6,LARP6,FOSL1,ANXA1,ANXA2,FOS,GPRC5A,AHNAK,DHRS3,LPCAT2,FOSB,FAM13A,TMSB10,AP2M1,KCMF1,NEAT1,MALAT1,CD151,SAV1,RAP1B,IGFBP7,LINC01004,ADAMTSL4-AS1,MSC-AS1,DRAP1,CDK6,MIR31HG,ITGA3,PPP1R15A,SEMA3C,HDAC7,PARD6B,POLR2L,LINC00472,TPCN1,KLF6,SPARC,ZMYND8,CCNL1,TNS3,KRT8,KRT7,CCDC80,TLN1,EZR,ARSJ,GADD45B,ID3,ANKRD1,IL18,CFAP299,KLHL5,COTL1,ARID5B,MYADM,UBC,UBE2H,AZIN1,CHD2,RND3,YWHAQ,EEF1G,PALLD,MYH9,UACA,PDLIM1,PDLIM5,LAMB1,VIM"
"gene_set_query"	"24"	"0.08081"	"CDX2"	"CDX2"	"77"	"1452"	"2.85E-7"	"3.53E-6"	"1.977"	"ReMap--ChIP-seq"	"MT-CO1,MT-ND2,MBNL2,DDIT4,MT-CO3,ATF4,PRR13,RNF217,S100A10,BTF3,JUND,NEBL,TIPARP,PA2G4,ARF4,BTG1,LRRC1,TRMT112,ANXA2,FOS,GPRC5A,AHNAK,GSTP1,AP2S1,RPS3,DHRS3,RNF145,FABP5,APEX1,CTNND1,FOXQ1,TMSB10,NEAT1,MALAT1,LINC01004,ITGB8,PTP4A2,SEMA3C,PARD6B,CNBP,TPCN1,KLF6,TSPAN13,EIF4A2,ZMYND8,CBLB,RPS16,FTH1,EPC1,CCNL1,TNS3,KRT8,KRT7,RAB11FIP1,PCBP2,XBP1,ID3,MAP1LC3B,NAALADL2,ARID5B,UBB,UBC,SLC2A1,CHD2,NFKBIZ,YWHAZ,EEF1G,HKDC1,MYH9,PDLIM1,HES1,PDLIM5,TAF10,LAMB1,DEK,VIM,SNTB1"
