Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.09322"	"MBD4_HEPG2_HG19"	"MBD4"	"97"	"1672"	"1.818E-10"	"5.58E-9"	"2.174"	"ENCODE--ChIP-seq"	"RPL5,RPL32,TFRC,RPL34,ZNF292,RPL6,RPL7,RPL36,RPL35,RPL38,IER2,WDR83OS,RPL21,RFX3,RPL24,RPL27,RPL26,RPL29,RPL28,UBA52,ATF4,EPB41L5,MRPL20,TIPARP,PA2G4,CDK12,BTG1,RPLP0,MRPL33,RACK1,FOS,MRPL51,AGPS,GARS,GAS5,RPL10,RPL12,MIPOL1,RPL14,RPS3,RPL13,RPS2,RPL19,APEX1,RPL22L1,PNISR,RPS9,RPS7,RPS8,RPS6,MALAT1,SNRPF,TARS,TNFRSF10B,EEF2,CDK4,NFE2L2,RPL7A,SUMO1,PTP4A2,RPL35A,PLEKHB2,RPS15,RPS16,RPS19,SNRPD1,SEPHS2,RPS13,TNS1,KRT8,COX7A2L,HLTF,PCBP2,XBP1,GADD45B,NBEAL1,SNHG5,RPS24,PTPRK,HERPUD1,RNF144B,PTPA,EXOSC6,RANBP1,VMP1,NDUFA11,TMEM135,USP53,UBB,HSPA8,HSPA5,GNB2,DBI,RPS3A,EEF1G,HES1,ZFC3H1"
"gene_set_query"	"12"	"0.1017"	"ATF2_H1HESC_HG19"	"ATF2"	"100"	"1749"	"2.169E-10"	"6.3E-9"	"2.141"	"ENCODE--ChIP-seq"	"RPL5,RPL32,TFRC,RPL31,RPL34,ZNF292,GHITM,RBPJ,RPL9,RPL36,RPL38,RPL39,WDR83OS,RPL21,RPL23,RPL22,DAAM1,DDIT4,RPL27,RPL29,ATF4,SF1,BTF3,JUND,PA2G4,FOSL1,CDK12,ARF4,BTG1,RPLP1,MRPL33,TRMT112,TUBA1A,RACK1,ANGPTL2,RPL12,RPL14,RPL13,RPS2,RPL19,CTNND1,LAMP1,SLC39A9,BNIP3L,RPS7,RPS8,RPS6,TARS,GOT1,NRDC,DRAP1,CDK4,ARPC3,HSP90AB1,RPL7A,SUMO1,SPDL1,PPP1R15A,LUZP2,RPL36A,CNBP,RPL35A,KLF6,NUDT6,RPS15,RPS16,RPS19,SRRM2,ZNF706,HLTF,GADD45B,RPS28,PTPRK,HERPUD1,HNRNPH1,PTPA,EXOSC6,VMP1,NDUFA13,NDUFA11,ZFAND5,EEF1B2,UBB,ATP5MG,HSPA9,UBE2H,HSPA5,AZIN1,SEM1,RBM25,CHD2,RND3,RPS3A,EEF1G,CLCN3,HES1,SCLT1,ZFC3H1,ATP2B4,GOLPH3"
"gene_set_query"	"13"	"0.1102"	"CEBPB_MCF7_HG19"	"CEBPB"	"71"	"1083"	"2.295E-10"	"6.33E-9"	"2.476"	"ENCODE--ChIP-seq"	"COL12A1,GHITM,RPL6,DLEU2,JUNB,DDIT4,RPL24,RPL26,PRR13,OAZ1,PRDX6,HNRNPC,BTG1,MRC2,TUBA1A,ANXA1,GARS,RNF145,SARS,NEAT1,MALAT1,FTL,TARS,UAP1,GOT1,NRDC,NFE2L2,ME1,GPX4,ZNF638,ETF1,SEMA3C,MAL2,KLF6,FRAS1,SLC25A33,TPT1,CCNL1,SEPHS2,UBE2J1,ZNF706,STC2,PCBP2,XBP1,RPS24,HERPUD1,MAP1LC3B,SEC61G,ANKRD1,NAALADL2,HNRNPH1,PTPA,VMP1,XPOT,COTL1,ARID5B,EEF1A1,UBB,UBC,ATP5MG,HSPA9,YARS,HSPA8,IDH1,DBI,CHD2,YBX3,RPS3A,NDUFS5,SCLT1,ATP2B4"
"gene_set_query"	"14"	"0.1186"	"STAT3_HELAS3_HG19"	"STAT3"	"100"	"1780"	"5.243E-10"	"1.38E-8"	"2.101"	"ENCODE--ChIP-seq"	"TES,RPL32,RPL38,JUNB,IER3,DDIT4,RPL24,RPL27,RPL26,RPL29,RPL28,ATF3,PRR13,FLRT2,SERPINH1,SERF2,S100A10,NAA50,TIPARP,PLK2,RDX,PRDX6,BTG1,TRMT112,ANXA1,FOS,GPRC5A,ODC1,FIGN,RPS27A,WWOX,RNF145,CTNND1,TMSB10,PNISR,SARS,NEAT1,TARS,UAP1,UQCRH,BAG2,GOT1,NRDC,NFE2L2,ITGB8,HMGCS1,GPX4,ATRX,PTP4A2,MTPN,HDAC7,NOCT,AHNAK2,RPL35A,KLF6,CCNI,PLEKHB2,FTH1,CCNL1,SEPHS2,KRT8,KRT7,RUNX1,TXN,STC2,PCBP2,EGR1,ID3,RPS24,ZFAS1,SEC61G,ANKRD1,IL18,GAB2,CD63,CUX1,NQO1,KLHL5,NDUFA11,EEF1B2,COTL1,ARID5B,MYADM,USP53,LTBP3,UBC,YARS,HSPA5,GNB2,GCLM,LGALS3BP,RBM25,YBX3,YWHAG,UACA,SGTB,TAF10,ZFC3H1,ATP2B4,GOLPH3"
"gene_set_query"	"15"	"0.1271"	"MEF2A_GM12878_HG19"	"MEF2A"	"60"	"871"	"7.296E-10"	"1.75E-8"	"2.611"	"ENCODE--ChIP-seq"	"TFRC,RBPJ,RPL38,DLEU2,JUNB,IER2,IER3,RPL24,ATF3,JUND,TIPARP,CDK12,ARF4,GARS,RPL11,FOSB,LAMP1,RPS7,RPS6,NEAT1,ERP29,MALAT1,SAV1,DRAP1,NACA,RHEB,NFE2L2,HSP90AB1,GPX4,PPP1R15A,MTPN,KLF2,DNAJA1,KLF7,KLF6,MGAT4B,EIF4A2,CCNI,CBLB,EPC1,CCNL1,RPS12,RUNX1,GADD45B,ZFAS1,AKR1B1,PCM1,TCEA1,ZFAND5,ARID5B,EEF1A1,UBC,YARS,UBE2H,HMGA1,NFKBIZ,RPS3A,MYH9,NRXN3,VIM"
"gene_set_query"	"16"	"0.1356"	"TCF3_MYOCYTE_MM9"	"TCF3"	"96"	"1708"	"1.03E-9"	"2.37E-8"	"2.102"	"ENCODE--ChIP-seq"	"ZNF292,RPL36,RPL35,PIP4K2A,JUNB,IER2,RFX3,DDIT4,ATF3,ATF4,NAA50,TIPARP,ARF4,BTG1,TUBA1C,TRMT112,TUBA1B,ANGPTL2,GARS,AHNAK,ODC1,TTLL7,RNF145,IRS2,RPL10A,LAMP1,RPS6,NEAT1,FRMD5,MALAT1,SRSF9,CD151,NRF1,SAV1,RAP1B,EIF4EBP1,EEF2,NBEA,NACA,CDK4,HSP90AB1,BNC2,ADAMTS2,GPX4,EDF1,PTP4A2,ETF1,SEMA3C,FYN,FEM1C,POLR2L,TXNRD1,TPCN1,KLF7,KLF6,SLC25A33,TPT1,EIF4A2,RPL18A,FTH1,CCNL1,KRT8,RUNX1,TWF1,UBE2J1,ARSJ,STC2,PCBP2,ARGLU1,EGR1,XBP1,GADD45B,NBEAL1,CALM3,CYSTM1,PTPRK,MAP1LC3B,ANKRD1,CD63,PTPA,ZFAND5,COTL1,EEF1A1,MYADM,USP53,COBLL1,UBC,CPSF6,AZIN1,CAPRIN1,RND3,LRRFIP2,EEF1D,RALA,PDLIM1,HES1"
"gene_set_query"	"17"	"0.1441"	"TEAD4_SKNSH_HG19"	"TEAD4"	"38"	"432"	"1.177E-9"	"2.5E-8"	"3.404"	"ENCODE--ChIP-seq"	"JUNB,IER2,RPL26,S100A10,LARP6,ANXA2,AHNAK,RPL13,FLNC,MAGI1,NEAT1,FRMD5,MALAT1,CD151,GPX4,SEMA3C,MALT1,HDAC7,NOCT,POLR2L,EIF4A2,SPARC,EPC1,KRT7,ARSJ,ID3,PTPRK,ANKRD1,ZFAND5,COTL1,ARID5B,CCDC148,HSPA8,HSPA5,DSTN,RALA,NAP1L1,VIM"
"gene_set_query"	"18"	"0.1525"	"NFATC1_GM12878_HG19"	"NFATC1"	"83"	"1407"	"1.299E-9"	"2.66E-8"	"2.213"	"ENCODE--ChIP-seq"	"RPL5,RPL31,RPL34,GHITM,RPL9,RPL7,RPL38,IER3,WDR83OS,RPL21,RPL24,RPL27,RPL26,RPL29,UBA52,MRPL20,NAA50,TIPARP,PA2G4,CDK12,ARF4,BTG1,RPLP1,TRMT112,TUBA1A,RACK1,MRPL51,GARS,GAS5,RPL14,RPL13,RPS2,RPL17,RPL19,RPL10A,SLC39A9,TMSB10,PNISR,RPS9,RPS7,RPSA,ERH,TARS,UQCRH,BAG2,NRDC,DRAP1,NFE2L2,HSP90AB1,RPL7A,RPL37A,ETF1,POLR2L,RPL35A,KLF6,RPS15,RPS19,RPS13,RPS12,SRRM2,COX7A2L,SNHG5,PAICS,RPS24,RPS23,HERPUD1,PCM1,SEC61G,HNRNPH1,EXOSC6,NDUFA13,PPME1,ATP5MG,HSPA5,AZIN1,RBM25,DBI,CHD2,NFKBIZ,RPS3A,YWHAZ,POMP,ZFC3H1"
"gene_set_query"	"19"	"0.161"	"FOSL1_K562_HG19"	"FOSL1"	"54"	"773"	"2.792E-9"	"5.14E-8"	"2.651"	"ENCODE--ChIP-seq"	"TES,RBPJ,DDIT4,RPL24,ATF3,RNF217,SERPINH1,FOSL1,TUBA1C,ANXA2,MZT2B,AHNAK,MICALL1,FLNC,DHRS3,LAMP1,AP2M1,MAGI1,RPS8,NEAT1,FKBP8,FTL,RAP1B,DRAP1,CDK4,RNF10,HSP90AB1,GPX4,PTP4A2,PPP1R15A,HDAC7,AHNAK2,KLF6,PLEKHB2,KRT8,EZR,EPB41,SARAF,GADD45B,NBEAL1,GAB2,CD63,RANBP1,AKR7A2,EEF1A1,UBC,HSPA5,HMGA1,AZIN1,GCLM,RBM25,HKDC1,NT5C2,VIM"
"gene_set_query"	"20"	"0.1695"	"ZNF274_K562_HG19"	"ZNF274"	"59"	"887"	"3.455E-9"	"6.15E-8"	"2.515"	"ENCODE--ChIP-seq"	"TFRC,GHITM,RPL36,LUC7L,IER3,SF1,PRKDC,MRPL20,RNF217,FOSL1,ARF4,RPLP1,RPLP0,TRMT112,TPI1,AGPS,GAS5,ODC1,RPS15A,RPL13,RPS2,WWOX,RPL10A,RPS8,NEAT1,FKBP8,MALAT1,BAG2,EEF2,RHEB,NFE2L2,HSP90AB1,HMGCS1,PPP1R15A,KLF6,MYO1C,EIF4A2,RPS15,FTH1,CCNL1,SEPHS2,COX7A2L,EPB41,RAB11FIP1,HLTF,SARAF,EGR1,SNHG5,ZFAS1,HNRNPH1,RANBP1,CHCHD2,AKR7A2,EEF1A1,HSPA9,HSPA8,HMGA1,SEM1,EEF1D"
"gene_set_query"	"21"	"0.178"	"ATF3_A549_HG19"	"ATF3"	"98"	"1810"	"4.36E-9"	"7.29E-8"	"2.021"	"ENCODE--ChIP-seq"	"RPL5,RPL31,RPL8,RPL6,RPL36,RPL38,JUNB,IER3,WDR83OS,RPL23,RPL24,RPL27,RPL26,RPL29,PLK2,FOSL1,CDK12,BTG1,RPLP1,RPLP0,MRC2,TUBA1C,TUBA1A,RACK1,DYNLL1,MZT2A,GPRC5A,GARS,GAS5,RPL10,RPL12,RPS15A,RPL13,RPS2,RPL19,APEX1,FOSB,RPL10A,LAMP1,TMSB10,RPS9,RPS7,RPS6,ERP29,MALAT1,SNRPF,SRSF9,TARS,SAV1,TNFRSF10B,EEF2,DRAP1,NACA,CDK4,ARPC3,HSP90AB1,RPL7A,SPDL1,RPL37A,POLR2L,TXNRD1,RPL35A,DNAJA1,EIF4A2,CCNI,ANTXR1,NUDT6,RPS16,RPS19,ARL6IP4,RPS12,KRT8,COX7A2L,GADD45B,CALM3,AKR1B1,PCM1,MAP1LC3B,ANKRD1,HNRNPH1,EXOSC6,NQO1,VMP1,TCEA1,ZFAND5,EEF1B2,EEF1A1,UBB,UBC,HSPA9,HSPA8,HSPA5,CHD2,RND3,YWHAQ,EEF1D,VIM,RPL26L1"
"gene_set_query"	"22"	"0.1864"	"FOS_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"FOS"	"98"	"1814"	"4.837E-9"	"7.51E-8"	"2.016"	"ENCODE--ChIP-seq"	"COL12A1,LUC7L,JUNB,RPL24,RPL27,UBA52,ATF4,SF1,SNU13,EPB41L5,NDFIP2,JUND,NEBL,TIPARP,RDX,FN1,LARP6,FOSL1,ARF4,BTG1,TUBA1C,FOS,GPRC5A,GARS,GAS5,GSTP1,AP2S1,RPL19,WWOX,LAMP1,MAGI1,BNIP3L,MALAT1,UAP1,UQCRH,SAV1,NRDC,EEF2,RHEB,HSP90AB1,HMGCS1,ETF1,SEMA3C,FEM1C,POLR2L,LINC00472,DNAJA1,KLF6,TPT1,EIF4A2,CCNI,PLEKHB2,ARL6IP4,EPHA5,IFRD1,KRT8,RUNX1,TLN1,ZNF706,ARSJ,DPH6,GADD45B,NBEAL1,ID3,CALM3,PYROXD1,HERPUD1,MAP1LC3B,ANKRD1,RAC1,HSD17B2,NQO1,XPOT,NDUFA13,NDUFA11,ZFAND5,EEF1A1,PSMD14,UBB,COBLL1,UBC,MARK3,ATP5MG,HSPA9,HMGA1,CAPRIN1,BMPR1B,GCLM,RBM25,POMP,OGFRL1,GMDS,HES1,PDLIM5,TAF10,LAMB1,NAP1L1,VIM"
