Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.03704"	"SOX2"	"SOX2"	"25"	"1451"	"0.007215"	"0.18"	"1.79"	"ReMap--ChIP-seq"	"MT-ND4L,PANK3,MT-ND3,ACTB,GLS,LRMDA,ZNF609,DDX17,MT-CO2,INTU,PIK3R1,NR2F1,MLLT10,MT-ATP6,MT-ATP8,NFIB,MSI2,CDH2,ADNP,ATP6V1A,HMGA2,COL5A2,LAMC1,BICD1,SHROOM3"
"gene_set_query"	"12"	"0.0404"	"CDX2"	"CDX2"	"25"	"1452"	"0.007271"	"0.18"	"1.789"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MYC,SOX4,MT-CO2,PRELID2,RPL41,NCEH1,RPS29,ATR,DENND1B,MT-ATP6,APOLD1,MT-ATP8,SMCHD1,CAPN2,ZBTB38,DSC2,LPP,SCIN,SMAD5,ITGB1,SH3D19,LRP1"
"gene_set_query"	"13"	"0.04377"	"MBD4"	"MBD4"	"24"	"1443"	"0.01203"	"0.247"	"1.727"	"ReMap--ChIP-seq"	"RPL4,MT-ND4L,MT-ND3,GLS,MYC,RPL37,DDX17,ACSL4,MT-CO2,SMARCA1,RPS25,MT-ATP6,APOLD1,SF3B1,MT-ATP8,SNX14,ITPR2,HMGA2,HIBCH,SH3D19,DSP,DSG2,EHBP1,MAT2A"
"gene_set_query"	"14"	"0.04714"	"KLF3"	"KLF3"	"24"	"1445"	"0.01221"	"0.247"	"1.724"	"ReMap--ChIP-seq"	"MT-ND4L,PANK3,MT-ND3,LRMDA,CDC27,RPL37,CCBE1,ANOS1,MT-CO2,ZFPM2-AS1,PRELID2,DNAH14,NR2F1,MT-ATP6,CTSK,APOLD1,MT-ATP8,CMSS1,PPIP5K2,SQSTM1,TMEM245,SMAD5,MTCL1,LAMC1"
"gene_set_query"	"15"	"0.05051"	"GATA6"	"GATA6"	"24"	"1448"	"0.01248"	"0.247"	"1.721"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,LRMDA,MYC,ACTN1,MT-CO2,HACD2,RPS25,MLLT10,MT-ATP6,MT-ATP8,CAPN2,ADAM9,SQSTM1,PHF21A,TMEM245,SMAD5,MTCL1,LAMC1,HIBCH,SH3D19,DSP,LRP1"
"gene_set_query"	"16"	"0.05387"	"HOXB13"	"HOXB13"	"23"	"1443"	"0.02068"	"0.36"	"1.654"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,SOX4,MEF2A,MBNL1,MT-CO2,RPL41,LRBA,MT-ATP6,CAP1,SLC7A8,FSTL1,APOLD1,MT-ATP8,TAOK1,LOXL1,PPP1CB,ADAM9,TMEM245,SMAD5,SH3D19,NFAT5,PCED1B"
"gene_set_query"	"17"	"0.05724"	"FOXO1"	"FOXO1"	"23"	"1447"	"0.02124"	"0.36"	"1.649"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,CCBE1,MBNL1,MT-CO2,HIF1A,RPL41,RPS27,MT-ATP6,MDFIC,KANK2,TAGLN,EGFR,NT5E,MT-ATP8,CAPN2,LEPR,COL4A2,COL4A1,SQSTM1,ITPR2,LAMC1,BICD1"
"gene_set_query"	"18"	"0.06061"	"FOXP1"	"FOXP1"	"23"	"1451"	"0.02181"	"0.36"	"1.644"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MYC,DLEU1,SOX4,MBNL1,MT-CO2,RPL41,RPS25,MLLT10,RPS27,RPS29,MT-ATP6,XPO1,APOLD1,FLNA,SF3B1,MT-ATP8,SMCHD1,PHF21A,LRP1,MAT2A,PCED1B"
"gene_set_query"	"19"	"0.06397"	"HMBOX1"	"HMBOX1"	"22"	"1443"	"0.03438"	"0.449"	"1.581"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ZNF609,CDC27,RPL37,MBNL1,MT-CO2,ZFPM2,RPL41,LRBA,CALU,MT-ATP6,CAP1,APOLD1,MT-ATP8,PPIP5K2,ATP6V1A,PHF21A,TMEM245,TPR,HIBCH,BMP2K"
"gene_set_query"	"20"	"0.06734"	"NFIC"	"NFIC"	"22"	"1446"	"0.03501"	"0.449"	"1.577"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,GLS,MYC,MBNL1,ACTN1,MT-CO2,MLLT10,MT-ATP6,APOLD1,NT5E,FLNA,MT-ATP8,CAPN2,ADAM9,NREP,TMEM245,SKIL,HMGA2,HSPB1,LAMC1"
"gene_set_query"	"21"	"0.07071"	"TEAD1"	"TEAD1"	"22"	"1448"	"0.03544"	"0.449"	"1.575"	"ReMap--ChIP-seq"	"ACTB,GLS,MBNL1,COL8A1,MLLT10,SLC20A2,FSTL1,APOLD1,NT5E,CAPN2,LEPR,KIRREL1,ADAM12,ADAM9,RASAL2,TMEM245,COL5A2,ITGB1,LAMC1,DST,EHBP1,PCED1B"
"gene_set_query"	"22"	"0.07407"	"RUNX2"	"RUNX2"	"22"	"1450"	"0.03587"	"0.449"	"1.573"	"ReMap--ChIP-seq"	"ACTB,CCBE1,ACTN1,MXRA8,FSTL1,APOLD1,EGFR,NT5E,GPAM,AXL,LOXL1,CAPN2,LEPR,ZBTB38,ADAM12,RASAL2,ITGB1,HSPB1,LAMC1,NAV1,LRP1,PCED1B"
"gene_set_query"	"23"	"0.07744"	"FOXM1"	"FOXM1"	"22"	"1452"	"0.0363"	"0.449"	"1.571"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MYC,MT-CO2,RPL41,MLLT10,RPS27,RPS29,ATR,SLC35F6,MT-ATP6,MDFIC,APOLD1,NT5E,FLNA,MT-ATP8,SKIL,ITGB1,HSPB1,LAMC1,MAT2A"
"gene_set_query"	"24"	"0.08081"	"JUN"	"JUN"	"22"	"1452"	"0.0363"	"0.449"	"1.571"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,GLS,MT-CO2,ZFPM2-AS1,RPL41,RPS27,MT-ATP6,CAP1,FLNA,MT-ATP8,SMCHD1,CAPN2,LEPR,ZBTB38,ADAM9,SQSTM1,TMEM245,ITGB1,HSPB1,PCED1B"
"gene_set_query"	"25"	"0.08418"	"ZNF592"	"ZNF592"	"11"	"605"	"0.04015"	"0.477"	"1.891"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MT-CO2,RPS27,SLC35F6,MT-ATP6,FSTL1,MT-ATP8,HSPB1,THSD4"
"gene_set_query"	"26"	"0.08754"	"FOXA1"	"FOXA1"	"21"	"1448"	"0.05674"	"0.553"	"1.502"	"ReMap--ChIP-seq"	"MYC,DLEU1,WSB1,TMTC2,HIF1A,DENND1B,APOLD1,IGF1R,PPP1CB,CAPN2,ADAM9,TMEM245,SMAD5,HSPB1,LAMC1,DSP,NFAT5,THSD4,MAT2A,PCED1B,ADSS"
"gene_set_query"	"27"	"0.09091"	"GATA2"	"GATA2"	"21"	"1448"	"0.05674"	"0.553"	"1.502"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,ZNF609,MYC,MBNL1,WSB1,MT-CO2,RPL41,LRBA,RPS27,DENND1B,MT-ATP6,CAP1,MT-ATP8,CMSS1,CAPN2,TMEM245,SMAD5,HSPB1,MAT2A"
"gene_set_query"	"28"	"0.09428"	"GATA4"	"GATA4"	"21"	"1450"	"0.05736"	"0.553"	"1.5"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,LRMDA,MYC,MT-CO2,HACD2,RPL41,RPS25,MLLT10,MT-ATP6,CAP1,APOLD1,MT-ATP8,CAPN2,SQSTM1,SKIL,LAMC1,SH3D19,DSP,MAT2A"
"gene_set_query"	"29"	"0.09764"	"ATF2"	"ATF2"	"21"	"1451"	"0.05767"	"0.553"	"1.499"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,RPL37,DDX17,MT-CO2,HIF1A,RPL41,RPS25,MLLT10,RPS27,RPS29,MT-ATP6,TAGLN,APOLD1,FLNA,MT-ATP8,SNX14,ADNP,SKIL,MAT2A"
"gene_set_query"	"30"	"0.101"	"FOXA2"	"FOXA2"	"21"	"1451"	"0.05767"	"0.553"	"1.499"	"ReMap--ChIP-seq"	"LRMDA,MYC,WSB1,RPL41,NR2F1,MLLT10,KANK1,SLC20A2,APOLD1,IGF1R,CDH2,CAPN2,ZBTB38,TMEM245,ITGB1,HSPB1,LAMC1,DSP,LRP1,MAT2A,PCED1B"
"gene_set_query"	"31"	"0.1044"	"TCF7L2"	"TCF7L2"	"21"	"1451"	"0.05767"	"0.553"	"1.499"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,LRMDA,MYC,MT-CO2,NR2F1,MLLT10,RPS27,SLC35F6,MT-ATP6,APOLD1,MT-ATP8,CAPN2,SQSTM1,HMGA2,ITGB1,HSPB1,DSP,MAT2A,PCED1B"
"gene_set_query"	"32"	"0.1077"	"PAX6"	"PAX6"	"20"	"1442"	"0.08512"	"0.644"	"1.436"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL37,MT-CO2,RPL41,RPS25,RPS27,RPS29,COX7C,MT-ATP6,UCHL1,APOLD1,FLNA,MT-ATP8,AXL,CAPN2,SQSTM1,HMGA2,LAMC1,MAT2A"
"gene_set_query"	"33"	"0.1111"	"E2F7"	"E2F7"	"20"	"1443"	"0.08555"	"0.644"	"1.435"	"ReMap--ChIP-seq"	"ACTB,DDX17,ACTN1,RPL41,NR2F1,XPO1,SLC20A2,GPC1,FLNA,AXL,CAPN2,ADAM9,ADNP,SQSTM1,ATP6V1A,SKIL,HMGA2,HSPB1,LRP1,MAT2A"
"gene_set_query"	"34"	"0.1145"	"TBXT"	"TBXT"	"20"	"1446"	"0.08682"	"0.644"	"1.432"	"ReMap--ChIP-seq"	"MT-ND4L,SMC6,MT-ND3,ACTB,ZNF609,MYC,CCBE1,MT-CO2,KCNQ5,NR2F1,MLLT10,DENND1B,MT-ATP6,MT-ATP8,LOXL1,CDH2,TMEM245,COL5A2,CAMK2A,PCED1B"
"gene_set_query"	"35"	"0.1178"	"MEF2A"	"MEF2A"	"20"	"1446"	"0.08682"	"0.644"	"1.432"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,ZNF609,MBNL1,MT-CO2,ZFPM2,RPS29,GDI2,MT-ATP6,MDFIC,APOLD1,NT5E,MT-ATP8,ADNP,SKIL,HSPB1,DST,BMP2K,NFAT5"
"gene_set_query"	"36"	"0.1212"	"MYOD1"	"MYOD1"	"20"	"1448"	"0.08767"	"0.644"	"1.43"	"ReMap--ChIP-seq"	"MT-ND4L,LDLRAD3,SMC6,MT-ND3,ACTB,ACTN1,MXRA8,MT-CO2,TSPAN9,RPL41,SLC35F6,MT-ATP6,KANK2,GPC1,MT-ATP8,LOXL1,CAPN2,COL4A2,COL4A1,HSPB1"
"gene_set_query"	"37"	"0.1246"	"SOX11"	"SOX11"	"20"	"1448"	"0.08767"	"0.644"	"1.43"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,GLS,LRMDA,MT-CO2,ZFPM2,ATR,SLC35F6,MT-ATP6,SF3B1,MYEF2,MT-ATP8,FRY,STARD4-AS1,ZBTB38,COL4A2,COL4A1,COL5A2,TRPC1,NAV1"
"gene_set_query"	"38"	"0.1279"	"POU4F2"	"POU4F2"	"20"	"1449"	"0.0881"	"0.644"	"1.429"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ZNF609,SOX4,WSB1,ATG10,MT-CO2,TMTC2,RPL41,NR2F1,RPS27,RPS29,MT-ATP6,APOLD1,MT-ATP8,EFEMP1,EP300,ATP6V1A,ERC1,CAMK2A"
"gene_set_query"	"39"	"0.1313"	"AHR"	"AHR"	"20"	"1450"	"0.08853"	"0.644"	"1.428"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PIK3R1,RPL41,LINC01515,MT-ATP6,SPIN1,KANK1,ANKRD50,MT-ATP8,MSI2,GRIP1,ADNP,TMEM245,SCIN,HSPB1,IQCJ-SCHIP1,DSP,PCED1B"
"gene_set_query"	"40"	"0.1347"	"GTF2B"	"GTF2B"	"20"	"1451"	"0.08896"	"0.644"	"1.427"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MYC,CDC27,SOX4,MBNL1,MT-CO2,RPL41,MLLT10,RPS27,RPS29,MT-ATP6,CAP1,APOLD1,FLNA,MT-ATP8,SQSTM1,HSPB1,BMP2K"
"gene_set_query"	"41"	"0.138"	"GATA1"	"GATA1"	"20"	"1451"	"0.08896"	"0.644"	"1.427"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,CDC27,RPL37,MBNL1,MT-CO2,RPL41,DENND1B,MT-ATP6,CAP1,APOLD1,MT-ATP8,LEPR,ITPR2,TMEM245,HIBCH,ALS2,BMP2K,MAT2A"
"gene_set_query"	"42"	"0.1414"	"ESR2"	"ESR2"	"19"	"1439"	"0.1256"	"0.711"	"1.366"	"ReMap--ChIP-seq"	"LRMDA,MEF2A,DDX17,WSB1,MLLT10,ROBO1,RALGPS2,MDFIC,APOLD1,FLNA,MYO9A,CAPN2,DSC2,SKIL,MTCL1,HSPB1,LAMC1,NFAT5,MAT2A"
"gene_set_query"	"43"	"0.1448"	"DUX4"	"DUX4"	"19"	"1441"	"0.1267"	"0.711"	"1.364"	"ReMap--ChIP-seq"	"CDC27,DLEU1,RPL37,CFH,PRRC2C,NCEH1,SLC7A8,FSTL1,EGFR,RORA,PPP1CB,SACS,ADAM9,FUT8,UQCC1,TMEM232,AHI1,DST,THSD4"
"gene_set_query"	"44"	"0.1481"	"BRF2"	"BRF2"	"19"	"1441"	"0.1267"	"0.711"	"1.364"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL37,MT-CO2,TLN2,HIF1A,DENND1B,MT-ATP6,SLC20A2,MYEF2,MIR99AHG,MT-ATP8,CMSS1,STK33,TPR,UQCC1,HMGA2,BMP2K,MAT2A"
"gene_set_query"	"45"	"0.1515"	"PRDM1"	"PRDM1"	"19"	"1444"	"0.1284"	"0.711"	"1.361"	"ReMap--ChIP-seq"	"MYC,MBNL1,LARS,PRELID2,NR2F1,PRRC2C,COX7C,FRY,EFEMP1,PPIP5K2,SLC16A7,KIRREL1,ADAM12,RASAL2,TMEM245,ITGB1,ALS2,LRP1,PCED1B"
"gene_set_query"	"46"	"0.1549"	"MEF2C"	"MEF2C"	"19"	"1446"	"0.1295"	"0.711"	"1.359"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,KCNQ5,ZFPM2,HIF1A,LRBA,GDI2,MT-ATP6,SLC2A13,APOLD1,NT5E,MT-ATP8,SACS,ADNP,PHF21A,SKIL,HSPB1,ERC1"
"gene_set_query"	"47"	"0.1582"	"BATF"	"BATF"	"19"	"1447"	"0.1301"	"0.711"	"1.358"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MBNL1,MT-CO2,KCNQ5,RPL41,GDI2,MT-ATP6,CAP1,MDFIC,APOLD1,MT-ATP8,ATP6V1A,NREP,ZMAT3,SKIL,LAMC1,BMP2K"
"gene_set_query"	"48"	"0.1616"	"HNF1B"	"HNF1B"	"19"	"1448"	"0.1306"	"0.711"	"1.357"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL37,MT-CO2,HIF1A,ATR,MT-ATP6,RALGPS2,NT5E,MT-ATP8,EFEMP1,CAPN2,ZBTB38,ADAM9,LPP,ITGB1,LAMC1,DSG2,PCED1B"
"gene_set_query"	"49"	"0.165"	"NCOA3"	"NCOA3"	"19"	"1449"	"0.1312"	"0.711"	"1.356"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MYC,MT-CO2,ZFPM2,TMTC2,ZFPM2-AS1,GDI2,MT-ATP6,CTSK,SPIN1,MT-ATP8,GRIP1,CAPN2,ADNP,DSP,THSD4,MAT2A"
"gene_set_query"	"50"	"0.1684"	"ELF3"	"ELF3"	"19"	"1449"	"0.1312"	"0.711"	"1.356"	"ReMap--ChIP-seq"	"MYC,SOX4,ACTN1,RPL41,NR2F1,RPS27,APOLD1,NT5E,CAPN2,KIRREL1,ZBTB38,ADAM9,LPP,HMGA2,ITGB1,LAMC1,DSG2,MAT2A,PCED1B"
"gene_set_query"	"51"	"0.1717"	"TEAD4"	"TEAD4"	"19"	"1449"	"0.1312"	"0.711"	"1.356"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MYC,MT-CO2,RPL41,RPS25,MLLT10,RPS29,MT-ATP6,APOLD1,FLNA,MT-ATP8,CAPN2,LEPR,ITGB1,HSPB1,MAT2A,PCED1B"
"gene_set_query"	"52"	"0.1751"	"NR1H3"	"NR1H3"	"19"	"1450"	"0.1318"	"0.711"	"1.356"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MBNL1,MT-CO2,ZFPM2,CFH,TMTC2,MT-ATP6,UCHL1,CAP1,MT-ATP8,GPAM,NFIB,SNX14,SLC16A7,ADAM9,HSPB1,EHBP1"
"gene_set_query"	"53"	"0.1785"	"FOS"	"FOS"	"19"	"1451"	"0.1323"	"0.711"	"1.355"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MYC,COL8A1,MT-CO2,ZFPM2-AS1,RPL41,MT-ATP6,MT-ATP8,CAPN2,LEPR,ADAM9,TMEM245,ITGB1,HSPB1,LAMC1,DSG2,LRP1,PCED1B"
"gene_set_query"	"54"	"0.1818"	"MAFK"	"MAFK"	"19"	"1451"	"0.1323"	"0.711"	"1.355"	"ReMap--ChIP-seq"	"CCNH,ACTB,GLS,CDC27,MBNL1,ZFPM2-AS1,LARS,MLLT10,UCHL1,LOXL1,CAPN2,ZBTB38,COL4A2,COL4A1,ADAM9,TMEM245,ITGB1,BICD1,DST"
"gene_set_query"	"55"	"0.1852"	"NFATC1"	"NFATC1"	"19"	"1452"	"0.1329"	"0.711"	"1.354"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,RPL37,DDX17,MXRA8,MT-CO2,HIF1A,RPL41,RPS25,RPS27,RPS29,MT-ATP6,MT-ATP8,SNX14,ADNP,ATP6V1A,HSPB1,MAT2A"
"gene_set_query"	"56"	"0.1886"	"TAL1"	"TAL1"	"19"	"1454"	"0.134"	"0.711"	"1.352"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,ZNF609,CDC27,MBNL1,ACTN1,MT-CO2,HIF1A,RPL41,MT-ATP6,CAP1,APOLD1,MT-ATP8,ZBTB38,SQSTM1,ITPR2,TMEM245,HSPB1"
"gene_set_query"	"57"	"0.1919"	"ZNF83"	"ZNF83"	"18"	"1440"	"0.1819"	"0.877"	"1.292"	"ReMap--ChIP-seq"	"ACTB,DDX17,MBNL1,WSB1,HACD2,LARS,CCDC88A,RPS27,AHCTF1,NFIB,IGF1R,PPP1CB,ZBTB38,ADAM9,ADNP,SQSTM1,PHF21A,SKIL"
"gene_set_query"	"58"	"0.1953"	"HOXB7"	"HOXB7"	"5"	"306"	"0.1824"	"0.877"	"1.696"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,MT-ATP6,MT-ATP8"
"gene_set_query"	"59"	"0.1987"	"ZNF197"	"ZNF197"	"18"	"1443"	"0.184"	"0.877"	"1.29"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,DDX17,MT-CO2,LARS,LRBA,MLLT10,RPS27,MT-ATP6,MT-ATP8,CMSS1,IGF1R,CAPN2,ZBTB38,CAMKMT,ADAM9,PHF21A,SKIL"
"gene_set_query"	"60"	"0.202"	"PPARG"	"PPARG"	"18"	"1448"	"0.1875"	"0.877"	"1.285"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MYC,MT-CO2,TMTC2,RPL41,MT-ATP6,MT-ATP8,FRY,CAPN2,COL4A2,COL4A1,SQSTM1,ITGB1,HSPB1,SH3D19,LRP1,PCED1B"
"gene_set_query"	"61"	"0.2054"	"AR"	"AR"	"18"	"1449"	"0.1882"	"0.877"	"1.284"	"ReMap--ChIP-seq"	"MT-ND4L,LDLRAD3,MT-ND3,MEF2A,MT-CO2,TMTC2,NR2F1,MT-ATP6,CAP1,EGFR,MT-ATP8,IGF1R,PPP1CB,CAPN2,ADAM9,TMEM245,THSD4,MAT2A"
"gene_set_query"	"62"	"0.2088"	"MITF"	"MITF"	"18"	"1449"	"0.1882"	"0.877"	"1.284"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,ACTN1,MT-CO2,MLLT10,CALU,SLC35F6,MT-ATP6,FSTL1,APOLD1,MT-ATP8,LEPR,KIRREL1,ATP6V1A,RASAL2,ITGB1,MAT2A"
"gene_set_query"	"63"	"0.2121"	"MEIS1"	"MEIS1"	"18"	"1450"	"0.1889"	"0.877"	"1.283"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ZNF609,MYC,MBNL1,COL8A1,MT-CO2,PRELID2,MT-ATP6,CAP1,SLC20A2,APOLD1,NT5E,MT-ATP8,CAMKMT,TMEM245,RASA1,BMP2K"
"gene_set_query"	"64"	"0.2155"	"POU2F1"	"POU2F1"	"18"	"1450"	"0.1889"	"0.877"	"1.283"	"ReMap--ChIP-seq"	"RPL4,MT-ND4L,PANK3,MT-ND3,MYC,LINC00894,MT-CO2,LARS,DENND1B,MT-ATP6,MT-ATP8,PPIP5K2,SLC16A7,ADNP,FUT8,SPECC1,TMEM232,ADSS"
"gene_set_query"	"65"	"0.2189"	"HES1"	"HES1"	"10"	"787"	"0.2459"	"1.0"	"1.314"	"ReMap--ChIP-seq"	"MT-ND4L,ULK4,MT-ND3,MT-CO2,CFH,MT-ATP6,MT-ATP8,GRIP1,GUCY1A2,HMGA2"
"gene_set_query"	"66"	"0.2222"	"ZZZ3"	"ZZZ3"	"6"	"430"	"0.2464"	"1.0"	"1.445"	"ReMap--ChIP-seq"	"PANK3,NR2F1,CASC4,CAPN2,STARD4-AS1,COL4A5"
"gene_set_query"	"67"	"0.2256"	"KLF6"	"KLF6"	"17"	"1449"	"0.2601"	"1.0"	"1.212"	"ReMap--ChIP-seq"	"ACTB,ACTN1,MXRA8,HIF1A,RPL41,NR2F1,RPS27,APOLD1,FLNA,LOXL1,CAPN2,ADAM9,SQSTM1,ITGB1,LAMC1,DSG2,PCED1B"
"gene_set_query"	"68"	"0.229"	"ARNTL"	"ARNTL"	"17"	"1449"	"0.2601"	"1.0"	"1.212"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,WSB1,MT-CO2,HIF1A,SLC35F6,MT-ATP6,MT-ATP8,CMSS1,SMCHD1,GUCY1A2,HMGA2,ITGB1,BICD1,ALS2,THSD4"
"gene_set_query"	"69"	"0.2323"	"IRF1"	"IRF1"	"17"	"1449"	"0.2601"	"1.0"	"1.212"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ACTB,MBNL1,MT-CO2,HIF1A,RPL41,RPS25,RPS27,MT-ATP6,APOLD1,MT-ATP8,ZBTB38,SQSTM1,RASA1,MAT2A,PCED1B"
