Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"11"	"0.03704"	"LHX2"	"LHX2"	"29"	"1443"	"0.004424"	"0.0837"	"1.779"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,RPL3,MT-ND3,MT2A,KRT7,MT-CO2,MYL12A,MYL12B,RNF217,PLK2,RASSF8,CC2D2A,IL15,CFAP299,PPARG,PABPC1,CD44,MT-ATP8,FRY,GUCY1A2,TOX,NREP,UBC,NABP1,ITGB1,RERE,ITGB8,NECTIN3"
"gene_set_query"	"12"	"0.0404"	"TEAD4"	"TEAD4"	"29"	"1449"	"0.004667"	"0.0837"	"1.771"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,KRT7,MT-CO2,PFN1,MYL12A,MYL12B,COL1A1,TRAM2,TNFRSF12A,TUBB,SPHK1,AHNAK,FLNA,MT-ATP8,PHLDB1,CAPN2,TPM4,CNN3,UBC,BHLHE40,ITGB1,HSP90AB1,MCM7,PPP1R13L,ITGB8,ITGA3,VAPA"
"gene_set_query"	"13"	"0.04377"	"PBX3"	"PBX3"	"29"	"1449"	"0.004667"	"0.0837"	"1.771"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,RPL3,MT-ND3,RPL35,RPS11,KRT7,MT-CO2,PFN1,H3F3B,COL1A1,TUBB,CD44,CSTB,AHNAK,FLNA,MT-ATP8,COTL1,SLC16A3,RPS9,TPM4,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,ILK,ITGA3,TPCN1"
"gene_set_query"	"14"	"0.04714"	"ATF2"	"ATF2"	"29"	"1451"	"0.004751"	"0.0837"	"1.769"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,RPL35,RPS11,SNHG14,MT-CO2,PFN1,MYL12A,MYL12B,H3F3B,EIF1,TNFRSF12A,TUBB,PABPC1,TAGLN,AHNAK,FLNA,RPL15,MT-ATP8,RPS9,PODXL,UBC,NASP,BHLHE40,FGFR1,HSP90AB1,MCM7,PPP1R13L"
"gene_set_query"	"15"	"0.05051"	"SOX2"	"SOX2"	"29"	"1451"	"0.004751"	"0.0837"	"1.769"	"ReMap--ChIP-seq"	"MT-ND4L,COL12A1,MT-ND3,EPC1,MT-CO2,INTU,MYL12A,MYL12B,MIER1,FZD2,H3F3B,EIF1,ENAH,YAP1,PSMB7,CHN1,RPL15,GPC6,MT-ATP8,COTL1,TOX,CNN3,NABP1,MCM7,ITGB8,NUFIP2,MXI1,FRAS1,VAPA"
"gene_set_query"	"16"	"0.05387"	"NR3C1"	"NR3C1"	"29"	"1452"	"0.004793"	"0.0837"	"1.767"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,CPNE7,MT-ND3,MT2A,RPL35,RPS11,KRT7,MT-CO2,PFN1,H3F3B,EIF1,CHMP1B,VKORC1,TNFRSF12A,AHNAK,NQO1,MT-ATP8,CAPN2,SLC16A3,UBC,BHLHE40,ITGB1,HSP90AB1,MCM7,PPP1R13L,ITGA3,PDXK,TPCN1"
"gene_set_query"	"17"	"0.05724"	"JUN"	"JUN"	"29"	"1452"	"0.004793"	"0.0837"	"1.767"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,KRT7,MT-CO2,PFN1,MYL12A,MYL12B,ZFPM2-AS1,RNF217,COL1A1,CHMP1B,TNFRSF12A,ANXA4,AHNAK,FLNA,MT-ATP8,CAPN2,SLC16A3,TPM4,UBC,BHLHE40,NABP1,ITGB1,HSP90AB1,ILK,PPP1R13L,TPCN1,VAPA"
"gene_set_query"	"18"	"0.06061"	"BATF"	"BATF"	"28"	"1447"	"0.008007"	"0.124"	"1.711"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,RPL3,MT-ND3,NUDT4,MT-CO2,KCNQ5,PFN1,MYL12A,MYL12B,MTDH,STK38L,EIF1,IL15,TUBB,CD44,AHNAK,CD58,MT-ATP8,COTL1,NREP,UBC,BHLHE40,NABP1,HSP90AB1,MCM3,ASAP1,TPCN1"
"gene_set_query"	"19"	"0.06397"	"SRF"	"SRF"	"28"	"1450"	"0.008209"	"0.124"	"1.708"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,MT-CO2,PFN1,MYL12A,MYL12B,ZNF384,H3F3B,KIF1C,VKORC1,TNFRSF12A,TUBB,CSTB,SSNA1,FLNA,MT-ATP8,CAPN2,SLC16A3,RPS9,TPM4,UBC,BHLHE40,HSP90AB1,MCM7,ILK,PPP1R13L,TPCN1"
"gene_set_query"	"20"	"0.06734"	"FOXM1"	"FOXM1"	"28"	"1452"	"0.008345"	"0.124"	"1.705"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,KRT7,MT-CO2,PFN1,MYL12A,MYL12B,ZNF384,H3F3B,COL1A1,CHMP1B,VKORC1,TNFRSF12A,TUBB,CD44,PRIM2,AHNAK,FLNA,MT-ATP8,TPM4,UBC,H1FX,BHLHE40,ITGB1,GSK3B,HSP90AB1,MCM7"
"gene_set_query"	"21"	"0.07071"	"MITF"	"MITF"	"27"	"1449"	"0.0138"	"0.169"	"1.647"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,MT-ND3,RPL35,ST6GAL1,MT-CO2,TTYH3,MIER1,EIF1,CHMP1B,CSTB,SSNA1,MT-ATP8,CENPP,PLXND1,UTP25,UBC,HSPA9,BHLHE40,ITGB1,HSP90AB1,MCM7,ILK,PPP1R13L,MBTPS1,TPCN1,VAPA"
"gene_set_query"	"22"	"0.07407"	"FOXP1"	"FOXP1"	"27"	"1451"	"0.01402"	"0.169"	"1.644"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,MT-ND3,RPS11,SOX4,MT-CO2,PFN1,MYL12A,MYL12B,H3F3B,FAM111A,TNFRSF12A,FLNA,RPL15,MT-ATP8,PHLDB1,UBC,HSPA9,NASP,BCL2,HSP90AB1,MCM7,PPP1R13L,ITGB8,MCM3,MCM4,NUFIP2"
"gene_set_query"	"23"	"0.07744"	"KLF5"	"KLF5"	"27"	"1451"	"0.01402"	"0.169"	"1.644"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,SOX4,MT-CO2,PFN1,TTYH3,MYL12A,MYL12B,KIF1C,VKORC1,TNFRSF12A,AHNAK,SSNA1,FLNA,MT-ATP8,SLC16A3,ITPR3,UBC,BHLHE40,HSP90AB1,MCM7,PPP1R13L,ITGA3,PPDPF,PDXK"
"gene_set_query"	"24"	"0.08081"	"ONECUT1"	"ONECUT1"	"27"	"1452"	"0.01413"	"0.169"	"1.643"	"ReMap--ChIP-seq"	"MT-ND4L,COL12A1,MT-ND3,EPC1,MT-CO2,MGST1,HACD2,MYL12A,ZFPM2-AS1,PLK2,FAM111A,NOX4,VWA8,YAP1,RPL15,GPC6,USP9X,MT-ATP8,GPAM,PPP1CB,MAF,PHIP,SERINC1,ITGB1,ADAMTS6,TGIF1,VAPA"
"gene_set_query"	"25"	"0.08418"	"VDR"	"VDR"	"27"	"1453"	"0.01423"	"0.169"	"1.642"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,RPL3,MT-ND3,RPS11,SOX4,KRT7,MT-CO2,PFN1,H3F3B,EIF1,COL1A1,VKORC1,TNFRSF12A,HEG1,PXDN,PABPC1,AHNAK,SSNA1,MT-ATP8,PHLDB1,SLC16A3,UBC,BHLHE40,HSP90AB1,MCM7,PPP1R13L"
"gene_set_query"	"26"	"0.08754"	"ZNF318"	"ZNF318"	"26"	"1440"	"0.02132"	"0.218"	"1.595"	"ReMap--ChIP-seq"	"RPL3,CPED1,MYL12A,MYL12B,EIF1,FAM111A,CHMP1B,ANXA4,AHNAK,ZNF106,RPL15,CENPP,COTL1,CAPN2,STARD4-AS1,RPS9,UBC,BHLHE40,NABP1,ITGB1,HSP90AB1,ILK,ADAMTS6,MXI1,TPCN1,VAPA"
"gene_set_query"	"27"	"0.09091"	"HMBOX1"	"HMBOX1"	"26"	"1443"	"0.02179"	"0.218"	"1.591"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,NUDT4,EPC1,CPED1,MT-CO2,ZFPM2,MYL12A,MYL12B,MIER1,VKORC1,TNFRSF12A,ANXA4,VWA8,AHNAK,ZNF106,USP9X,MT-ATP8,CCDC6,UBC,BHLHE40,PPP1R13L,ADAMTS6,VPS13B,MCM3,VAPA"
"gene_set_query"	"28"	"0.09428"	"NR1H2"	"NR1H2"	"26"	"1445"	"0.0221"	"0.218"	"1.589"	"ReMap--ChIP-seq"	"RPL3,CPNE7,RPS11,KRT7,PFN1,MYL12A,MYL12B,H3F3B,PLK2,EIF1,TNFRSF12A,AHNAK,FLNA,FRY,CAPN2,SLC16A3,UBC,BHLHE40,ITGB1,HSP90AB1,MCM7,PPP1R13L,ITGA3,PPDPF,ITGA6,TPCN1"
"gene_set_query"	"29"	"0.09764"	"PROX1"	"PROX1"	"26"	"1445"	"0.0221"	"0.218"	"1.589"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,RPL3,MT-ND3,MT2A,EPC1,KRT7,MT-CO2,TTYH3,CHMP1B,TNFRSF12A,YAP1,AHNAK,MT-ATP8,PHLDB1,CAPN2,TPM4,ITPR3,UBC,BHLHE40,ITGB1,PPP1R13L,ITGA3,ITGA6,PDXK,TPCN1"
"gene_set_query"	"30"	"0.101"	"ZBED1"	"ZBED1"	"26"	"1445"	"0.0221"	"0.218"	"1.589"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,CPNE7,MT-ND3,RPL35,RPS11,MT-CO2,PFN1,MYL12A,MYL12B,H3F3B,EIF1,TNFRSF12A,TUBB,AHNAK,FLNA,RPL15,CD58,MT-ATP8,PKN1,RPS9,UBC,H1FX,BHLHE40,HSP90AB1,MCM7"
"gene_set_query"	"31"	"0.1044"	"NCOA3"	"NCOA3"	"26"	"1449"	"0.02274"	"0.218"	"1.584"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,CPNE3,SAMD12,KRT7,MT-CO2,ZFPM2,MYL12A,MYL12B,ZFPM2-AS1,H3F3B,VWA8,PABPC1,CD58,ATAD2,MT-ATP8,CENPP,BASP1,CAPN2,UBC,GABPB1-AS1,BHLHE40,PPP1R13B,VPS13B,MBTPS1,TRIM33"
"gene_set_query"	"32"	"0.1077"	"KLF4"	"KLF4"	"26"	"1454"	"0.02355"	"0.219"	"1.579"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,KRT7,MT-CO2,PFN1,EIF1,COL1A1,VKORC1,TNFRSF12A,CSTB,AHNAK,SSNA1,FLNA,MT-ATP8,PKN1,SLC16A3,ITPR3,NDRG1,UBC,BHLHE40,HSP90AB1,ITGA3,PPDPF,PDXK,MXI1,LAMB2"
"gene_set_query"	"33"	"0.1111"	"JUNB"	"JUNB"	"25"	"1447"	"0.03588"	"0.272"	"1.525"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,MYL12A,MYL12B,MTDH,EIF1,PPP3CB,TNFRSF12A,TUBB,ANXA4,CD44,AHNAK,CD58,MT-ATP8,CAPN2,TPM4,UBC,BHLHE40,NABP1,HSP90AB1,ILK,PPP1R13L,TPCN1"
"gene_set_query"	"34"	"0.1145"	"FOXO1"	"FOXO1"	"25"	"1447"	"0.03588"	"0.272"	"1.525"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,COL12A1,MT-ND3,MT-CO2,COL1A1,SPHK1,PXDN,TAGLN,ZNF106,MT-ATP8,COTL1,CAPN2,COL4A2,COL4A1,UTP25,NDRG1,UBC,GABPB1-AS1,NABP1,MCM7,PPP1R13L,TGIF1,ASAP1,TPCN1"
"gene_set_query"	"35"	"0.1178"	"ARNTL"	"ARNTL"	"25"	"1449"	"0.03634"	"0.272"	"1.522"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,CPNE7,MT-ND3,MT2A,WSB1,KRT7,MT-CO2,TTYH3,MYL12A,MYL12B,RNF217,CSTB,ATAD2,MT-ATP8,GUCY1A2,TPST2,UBC,BHLHE40,ITGB1,HSP90AB1,PPP1R13L,REXO2,GOSR1,TPCN1"
"gene_set_query"	"36"	"0.1212"	"RUNX2"	"RUNX2"	"25"	"1450"	"0.03658"	"0.272"	"1.521"	"ReMap--ChIP-seq"	"TRIO,RPL3,CPNE7,MT2A,KRT7,RNF217,FZD2,COL1A1,TRAM2,HEG1,SPHK1,CD44,AHNAK,GPAM,PHLDB1,CAPN2,SLC16A3,ADAM12,BHLHE40,NABP1,ITGB1,HSP90AB1,ITGA3,PDXK,TPCN1"
"gene_set_query"	"37"	"0.1246"	"MYCN"	"MYCN"	"25"	"1450"	"0.03658"	"0.272"	"1.521"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,MT-CO2,PFN1,TTYH3,COL1A1,VKORC1,TNFRSF12A,SPHK1,AHNAK,SSNA1,FLNA,MT-ATP8,PKN1,SLC16A3,UBC,HSP90AB1,MCM7,PPP1R13L,ITGA3,PPDPF,PDXK,MXI1"
"gene_set_query"	"38"	"0.1279"	"TCF7L2"	"TCF7L2"	"25"	"1451"	"0.03682"	"0.272"	"1.52"	"ReMap--ChIP-seq"	"MT-ND4L,TRIO,MT-ND3,MT2A,RPS11,KRT7,MT-CO2,PFN1,CHMP1B,TNFRSF12A,TUBB,CD44,YAP1,AHNAK,MT-ATP8,CAPN2,SLC16A3,UBC,BHLHE40,ITGB1,MCM7,PPP1R13L,ITGA3,MXI1,TPCN1"
"gene_set_query"	"39"	"0.1313"	"TFAP4"	"TFAP4"	"25"	"1452"	"0.03705"	"0.272"	"1.519"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,MT-CO2,PFN1,TTYH3,MYL12A,MYL12B,H3F3B,EIF1,VKORC1,TNFRSF12A,SPHK1,AHNAK,SSNA1,MT-ATP8,PLXND1,SLC16A3,TPM4,UBC,TNFRSF14,BHLHE40,HSP90AB1,MXI1,TPCN1"
"gene_set_query"	"40"	"0.1347"	"ATF3"	"ATF3"	"25"	"1453"	"0.03729"	"0.272"	"1.518"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,MT2A,KRT7,MT-CO2,PFN1,MYL12A,H3F3B,EIF1,COL1A1,CHMP1B,TNFRSF12A,CSTB,AHNAK,MT-ATP8,CAPN2,SLC16A3,UBC,BHLHE40,ITGB1,HSP90AB1,PPP1R13L,ITGA3,PDXK"
"gene_set_query"	"41"	"0.138"	"STAT3"	"STAT3"	"25"	"1454"	"0.03753"	"0.272"	"1.517"	"ReMap--ChIP-seq"	"MT-ND3,MT2A,RPL35,KRT7,PFN1,H3F3B,EIF1,VKORC1,TNFRSF12A,CD44,CSTB,AHNAK,MRPL54,SLC16A3,UTP25,NDRG1,UBC,BHLHE40,NABP1,HSP90AB1,PPP1R13L,ITGA3,ITGA6,PDXK,MXI1"
"gene_set_query"	"42"	"0.1414"	"PAX6"	"PAX6"	"24"	"1442"	"0.05405"	"0.328"	"1.468"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,MT2A,RPS11,KRT7,MT-CO2,PFN1,BAZ2B,MYL12A,MYL12B,H3F3B,PLK2,EIF1,TNFRSF12A,FLNA,RPL15,MT-ATP8,CAPN2,CNN3,UBC,GABPB1-AS1,NABP1,ITGA3"
"gene_set_query"	"43"	"0.1448"	"PRDM1"	"PRDM1"	"24"	"1444"	"0.0547"	"0.328"	"1.466"	"ReMap--ChIP-seq"	"RPL3,MT2A,KRT7,CPED1,MYL12B,MTDH,PLK2,TNFRSF12A,TUBB,HEG1,ENAH,PPARG,FGD4,RPL15,USP9X,SAT2,FRY,ADAM12,BHLHE40,ITGB1,RB1CC1,ADAMTS6,ASAP1,MXI1"
"gene_set_query"	"44"	"0.1481"	"ZBTB33"	"ZBTB33"	"24"	"1448"	"0.05601"	"0.328"	"1.462"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,RPS11,KRT7,MT-CO2,PFN1,ZNF384,H3F3B,EIF1,TNFRSF12A,TUBB,AHNAK,FLNA,USP9X,MT-ATP8,RPS9,UBC,H1FX,BHLHE40,HSP90AB1,MCM7,ITGA3,MBTPS1"
"gene_set_query"	"45"	"0.1515"	"GATA2"	"GATA2"	"24"	"1448"	"0.05601"	"0.328"	"1.462"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,ST6GAL1,WSB1,KRT7,CPED1,MT-CO2,MYL12A,MYL12B,TRAM2,ANXA4,AHNAK,ZNF106,RPL15,MT-ATP8,CAPN2,UTP25,UBC,HSPA9,BHLHE40,HSP90AB1,TPCN1,VAPA,TRIM33"
"gene_set_query"	"46"	"0.1549"	"CEBPB"	"CEBPB"	"24"	"1449"	"0.05634"	"0.328"	"1.461"	"ReMap--ChIP-seq"	"NUDT4,EPC1,KRT7,PFN1,EIF1,COL1A1,NCEH1,TRAM2,CD44,YAP1,COTL1,CAPN2,SLC16A3,TPM4,UBC,HSPA9,BHLHE40,NABP1,ITGB1,TGIF1,PDXK,MXI1,TPCN1,VAPA"
"gene_set_query"	"47"	"0.1582"	"GATA3"	"GATA3"	"24"	"1450"	"0.05668"	"0.328"	"1.46"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT2A,KRT7,MT-CO2,MYL12A,MYL12B,H3F3B,TRERF1,TRAM2,ANXA4,ENAH,PABPC1,AHNAK,MT-ATP8,CAPN2,STARD4-AS1,ADAM12,CNN3,UBC,BHLHE40,ITGB1,ITGA6,TRIM33"
"gene_set_query"	"48"	"0.1616"	"FOSL2"	"FOSL2"	"24"	"1451"	"0.05701"	"0.328"	"1.458"	"ReMap--ChIP-seq"	"RPL3,CPNE7,MT2A,KRT7,PFN1,TTYH3,H3F3B,COL1A1,TNFRSF12A,TUBB,SPHK1,AHNAK,FLNA,CAPN2,SLC16A3,RPS9,UBC,BHLHE40,NABP1,ITGB1,HSP90AB1,PPP1R13L,ITGA3,TPCN1"
"gene_set_query"	"49"	"0.165"	"FOXP2"	"FOXP2"	"24"	"1451"	"0.05701"	"0.328"	"1.458"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,MT-CO2,PFN1,TTYH3,WNK2,TNFRSF12A,TUBB,PXDN,CSTB,AHNAK,SSNA1,FLNA,MT-ATP8,PKN1,PHLDB1,PLXND1,SLC16A3,RPS9,BHLHE40,HSP90AB1,MCM7,MXI1"
"gene_set_query"	"50"	"0.1684"	"JUND"	"JUND"	"24"	"1451"	"0.05701"	"0.328"	"1.458"	"ReMap--ChIP-seq"	"RPL3,MT2A,RPS11,KRT7,PFN1,MYL12A,MYL12B,H3F3B,EIF1,COL1A1,TNFRSF12A,TUBB,AHNAK,FLNA,CAPN2,SLC16A3,UBC,BHLHE40,ITGB1,HSP90AB1,MCM7,PPP1R13L,ITGA3,TPCN1"
"gene_set_query"	"51"	"0.1717"	"NR2F2"	"NR2F2"	"24"	"1452"	"0.05735"	"0.328"	"1.457"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,MYL12A,MYL12B,H3F3B,EIF1,TNFRSF12A,TUBB,AHNAK,SSNA1,FLNA,MT-ATP8,CAPN2,SLC16A3,TPM4,UBC,BHLHE40,HSP90AB1,MCM7,PPP1R13L,LAMB2,TPCN1"
"gene_set_query"	"52"	"0.1751"	"RELA"	"RELA"	"24"	"1452"	"0.05735"	"0.328"	"1.457"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPL35,RPS11,KRT7,MT-CO2,PFN1,H3F3B,EIF1,CD44,CSTB,AHNAK,SSNA1,FLNA,CD58,MT-ATP8,SLC16A3,UBC,BHLHE40,HSP90AB1,MCM7,ILK,PPDPF,TPCN1"
"gene_set_query"	"53"	"0.1785"	"ZZZ3"	"ZZZ3"	"9"	"430"	"0.06413"	"0.359"	"1.854"	"ReMap--ChIP-seq"	"TRIO,COL12A1,PPARG,CAPN2,PLS3,STARD4-AS1,COL4A5,GSK3B,PDXK"
"gene_set_query"	"54"	"0.1818"	"ZNF92"	"ZNF92"	"23"	"1442"	"0.08154"	"0.389"	"1.406"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,MT-ND3,MT2A,KRT7,MT-CO2,TTYH3,COL1A1,TMEM43,TNFRSF12A,MRPL54,MT-ATP8,TMEM158,PKN1,PLXND1,COTL1,CAPN2,TPM4,TPST2,ITPR3,BHLHE40,PPP1R13L,CAMK2A"
"gene_set_query"	"55"	"0.1852"	"ZC3H8"	"ZC3H8"	"23"	"1443"	"0.08198"	"0.389"	"1.405"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,MT-CO2,H3F3B,EIF1,COL1A1,SPHK1,PXDN,PAFAH1B2,MRPL54,MT-ATP8,COTL1,CAPN2,SLC16A3,UBC,NASP,BHLHE40,ILK,ITGA3,ASAP1,MBTPS1,TPCN1"
"gene_set_query"	"56"	"0.1886"	"ETV6"	"ETV6"	"23"	"1447"	"0.08376"	"0.389"	"1.401"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,MYL12A,MYL12B,ZNF384,H3F3B,VKORC1,TUBB,CD44,CD58,MT-ATP8,RPS9,UBC,TNFRSF14,GABPB1-AS1,BHLHE40,NABP1,HSP90AB1,MCM7,PPP1R13L,TRIM33"
"gene_set_query"	"57"	"0.1919"	"CREM"	"CREM"	"23"	"1448"	"0.08421"	"0.389"	"1.4"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,RPS11,MT-CO2,PFN1,VKORC1,TNFRSF12A,TUBB,AHNAK,SSNA1,FLNA,CD58,MT-ATP8,SLC16A3,RPS9,UBC,TNFRSF14,BHLHE40,HSP90AB1,MCM7,PPP1R13L,MXI1,TPCN1"
"gene_set_query"	"58"	"0.1953"	"HIF1A"	"HIF1A"	"23"	"1450"	"0.08511"	"0.389"	"1.398"	"ReMap--ChIP-seq"	"MT-ND4L,RPL3,CPNE7,MT-ND3,KRT7,MT-CO2,TTYH3,TERT,NCEH1,VKORC1,TNFRSF12A,SSNA1,MT-ATP8,CAPN2,SLC16A3,NDRG1,UBC,BHLHE40,HSP90AB1,PPP1R13L,ITGA3,MXI1,MBTPS1"
"gene_set_query"	"59"	"0.1987"	"TP63"	"TP63"	"23"	"1450"	"0.08511"	"0.389"	"1.398"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT2A,MT-CO2,TTYH3,H3F3B,TNFRSF12A,HEG1,CD44,CSTB,AHNAK,SSNA1,FLNA,MT-ATP8,UTP25,UBC,BHLHE40,PPP1R13B,HSP90AB1,PPP1R13L,ITGA3,ITGA6,CAMK2A"
"gene_set_query"	"60"	"0.202"	"RXRA"	"RXRA"	"23"	"1450"	"0.08511"	"0.389"	"1.398"	"ReMap--ChIP-seq"	"MT-ND4L,MT-ND3,MT-CO2,PFN1,TTYH3,EIF1,TRAM2,VKORC1,TNFRSF12A,TUBB,SPHK1,AHNAK,SSNA1,GPC6,MT-ATP8,SLC16A3,UBC,H1FX,BHLHE40,ITGB1,HSP90AB1,MCM7,ITGA3"
