Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"36"	"0.3051"	"FOSL2_SKNSH_HG19"	"FOSL2"	"11"	"412"	"0.009563"	"0.0787"	"2.379"	"ENCODE--ChIP-seq"	"COL12A1,PFN1,INTU,H3F3B,TNFRSF12A,HEG1,YAP1,COTL1,CAPN2,UBC,ASAP1"
"gene_set_query"	"37"	"0.3136"	"GATA1_ERYTHROBLAST_HG19"	"GATA1"	"37"	"2088"	"0.01052"	"0.0828"	"1.564"	"ENCODE--ChIP-seq"	"RPL3,RPL35,EPC1,SAMD12,MGST1,MYL12A,MIER1,ZNF384,EIF1,POLA1,CCDC88A,ANXA4,SPHK1,PABPC1,PSMB7,CD58,USP9X,ATAD2,GPAM,CCDC6,FRA10AC1,CAMKMT,TPST2,UTP25,NDRG1,HSPA9,CYBRD1,NABP1,UBE2K,SLC25A3,HSP90AB1,SERAC1,VPS13B,UBQLN1,DCAF10,MBTPS1,TRIM33"
"gene_set_query"	"38"	"0.322"	"USF2_GM12878_HG19"	"USF2"	"33"	"1820"	"0.01083"	"0.083"	"1.601"	"ENCODE--ChIP-seq"	"SAMD12,WSB1,ATG10,INTU,MTDH,TERT,ZNF384,NCEH1,SLC35F5,VWA8,CSTB,USP9X,GPAM,WASHC4,FAM13A,RPS9,UTP25,TNFRSF14,UTP20,HSPA9,CYBRD1,SERINC1,SLC25A3,ILK,RB1CC1,REXO2,PPDPF,NUFIP2,MOSPD2,MXI1,MBTPS1,GNPDA1,VAPA"
"gene_set_query"	"39"	"0.3305"	"ZKSCAN1_CH12LX_MM9"	"ZKSCAN1"	"21"	"1034"	"0.01154"	"0.0843"	"1.798"	"ENCODE--ChIP-seq"	"PPP4R1,EPC1,CPNE3,ST6GAL1,KCNQ5,ADH5,TRERF1,CCDC88A,NCEH1,TMEM43,HEG1,CCDC6,PLXND1,PHIP,UBC,TNFRSF14,CLSPN,HSP90AB1,MCM7,RB1CC1,TPCN1"
"gene_set_query"	"40"	"0.339"	"RELA_GM18505_HG19"	"RELA"	"33"	"1830"	"0.01161"	"0.0843"	"1.593"	"ENCODE--ChIP-seq"	"RPL3,MT2A,EPC1,PFN1,MYL12A,MYL12B,PPP3CB,CHMP1B,KIF1C,IL15,PRIM2,MRPL54,RPL15,CD58,TTC3,CCDC6,RPS9,PHIP,UBC,TNFRSF14,BHLHE40,NABP1,GSK3B,HSP90AB1,PPP1R13L,ITGB8,SERAC1,ITGA4,MCM3,MCM4,NUFIP2,RBBP8,TRIM33"
"gene_set_query"	"41"	"0.3475"	"MAZ_MELCELLLINE_MM9"	"MAZ"	"32"	"1766"	"0.01192"	"0.0845"	"1.6"	"ENCODE--ChIP-seq"	"ANTXR1,CPNE3,TRERF1,EIF1,CCDC88A,NCEH1,SLC35F5,HEG1,CD44,AHNAK,ZNF106,RPL15,USP9X,TTC3,COTL1,CAPN2,PLS3,FRMD6,PHIP,ITPR3,NDRG1,PODXL,BHLHE40,HSP90AB1,RB1CC1,SERAC1,PPDPF,DCAF10,TPCN1,VAPA,ASB7,TRIM33"
"gene_set_query"	"42"	"0.3559"	"ZNF143_HELAS3_HG19"	"ZNF143"	"33"	"1835"	"0.01201"	"0.0845"	"1.588"	"ENCODE--ChIP-seq"	"RPL3,ANTXR1,PPP4R1,WSB1,EIF1,FAM111A,CCDC88A,ZMYM2,CHMP1B,IL15,CD44,CHN1,USP9X,LYRM4,CCDC6,SAT2,PPP1CB,PLS3,SLC16A3,RPS9,CLSPN,HSPA9,NASP,UBE2K,HEBP2,RB1CC1,BCKDHB,REXO2,PPDPF,GOSR1,DCAF10,MBTPS1,RRM1"
"gene_set_query"	"43"	"0.3644"	"IKZF1_GM12878_HG19"	"IKZF1"	"33"	"1836"	"0.0121"	"0.0845"	"1.587"	"ENCODE--ChIP-seq"	"MT2A,WSB1,KCNQ5,PFN1,TTYH3,BAZ2B,HACD2,MYL12A,MYL12B,STK38L,FAM111A,CCDC88A,NCEH1,SLC35F5,TCP11L1,IL15,HEG1,ANXA4,FLNA,CD58,NQO1,ATAD2,CCDC6,BHLHE40,ITGB1,RERE,RB1CC1,ITGB8,ADAMTS6,ITGA4,VPS13B,ASAP1,PTPN13"
"gene_set_query"	"44"	"0.3729"	"E2F6_K562_HG19"	"E2F6"	"41"	"2432"	"0.01571"	"0.105"	"1.487"	"ENCODE--ChIP-seq"	"NUDT4,MT2A,ADH5,MTDH,MIER1,FZD2,POLA1,TMEM43,ANXA4,VWA8,PAFAH1B2,PRIM2,CSTB,CHN1,CD58,ATAD2,GPAM,TTC3,CCDC6,PKN1,WASHC4,PPP1CB,RPS9,UTP25,NDRG1,HSPA9,BHLHE40,PPP1R13B,HEBP2,ENOSF1,SERAC1,BCKDHB,MCM3,MCM4,PDXK,MOSPD2,UBQLN1,DCAF10,TPCN1,GNPDA1,TRIM33"
"gene_set_query"	"45"	"0.3814"	"FOXA1_T47D_HG19"	"FOXA1"	"17"	"817"	"0.01691"	"0.109"	"1.843"	"ENCODE--ChIP-seq"	"WSB1,INTU,PLK2,TMEM43,GPAM,FRA10AC1,UTP25,NDRG1,H1FX,UBE2K,HEBP2,REXO2,PPDPF,MCM4,MCM6,MBTPS1,RRM1"
"gene_set_query"	"46"	"0.3898"	"FOXP2_SKNMC_HG19"	"FOXP2"	"10"	"391"	"0.01696"	"0.109"	"2.276"	"ENCODE--ChIP-seq"	"WSB1,ZMYM2,SSNA1,PPP1CB,PHIP,UTP25,HSPA9,NABP1,SLC25A3,MCM4"
"gene_set_query"	"47"	"0.3983"	"TFAP2C_HELAS3_HG19"	"TFAP2C"	"32"	"1822"	"0.01739"	"0.109"	"1.55"	"ENCODE--ChIP-seq"	"COL12A1,PPP4R1,WSB1,TLN2,MYL12A,RASSF8,POLA1,NCEH1,TRAM2,VKORC1,PRIM2,CSTB,SSNA1,PSMB7,NQO1,LYRM4,WASHC4,CAPN2,PLS3,COL4A4,ITPR3,HSPA9,NASP,BHLHE40,ITGB1,HEBP2,ITGB8,BCKDHB,MCM3,ITGA6,MCM6,RRM1"
"gene_set_query"	"48"	"0.4068"	"MAFK_CH12LX_MM9"	"MAFK"	"29"	"1616"	"0.01739"	"0.109"	"1.585"	"ENCODE--ChIP-seq"	"ECI2,RPS11,WSB1,PFN1,MIER1,TRERF1,FAM111A,IL15,HEG1,PABPC1,FGD4,NQO1,TTC3,FRA10AC1,FAM13A,TPM4,FRMD6,UBC,H1FX,BHLHE40,UBE2K,HSP90AB1,RB1CC1,ITGA4,ITGA3,CAMK2A,MXI1,GNPDA1,VAPA"
"gene_set_query"	"49"	"0.4153"	"FOS_MCF10A_HG19"	"FOS"	"58"	"3683"	"0.01873"	"0.11"	"1.388"	"ENCODE--ChIP-seq"	"EPC1,WSB1,KRT7,INTU,BAZ2B,MYL12A,MIER1,STK38L,ZNF384,H3F3B,PLK2,CCDC88A,SLC35F5,ZMYM2,TMEM43,TCP11L1,VKORC1,ANXA4,VWA8,PABPC1,PRIM2,CSTB,SSNA1,PSMB7,FGD4,CD58,GPAM,CENPP,WASHC4,FAM13A,PPP1CB,RPS9,TPM4,CAMKMT,ZNF431,UTP25,UTP20,CLSPN,CYBRD1,NASP,NABP1,SERINC1,UBE2K,ITGB1,SLC25A3,HEBP2,PPP1R13L,RB1CC1,ADAMTS6,REXO2,GOSR1,MXI1,RBBP8,DCAF10,MBTPS1,RRM1,PTPN13,GNPDA1"
